countryyear,decile,inc1_mean,inc1_min,inc1_max,inc2_mean,inc2_min,inc2_max,inc3_mean,inc3_min,inc3_max,inc4_mean,inc4_min,inc4_max,transfer_mean,transfer_min,transfer_max,tax_mean,tax_min,tax_max
Inequality Measures 2,at04,-.4830888287989982,.107047960030893,.0579905973394104,.2345798715711951,-.4835294400749927,.1057632634255975,.0566747287964417,.2330889234147366,-.3631575871746894,.4567340910191517,.4161615515148005,.6404063435144592
Inequality Measures 3,countryyear,inc1_mean,inc2_mean,inc3_mean,inc4_mean,dhi_mean,transfer_mean,tax_mean,allpension_mean,pubpension_mean,pripension_mean
Inequality Measures 3,at04,37383.89421260833,45755.54230354668,48313.7199432489,30390.63443476742,30652.56649935873,2558.177632348011,17923.3094858384,8369.814114456069,8339.177176178486,30.63693807077437
Inequality Measures 4,countryyear,inc1_conc_inc1,inc1_conc_inc2,inc1_conc_inc3,inc1_conc_inc4,inc2_conc_inc1,inc2_conc_inc2,inc2_conc_inc3,inc2_conc_inc4,inc3_conc_inc1,inc3_conc_inc2,inc3_conc_inc3,inc3_conc_inc4,inc4_conc_inc1,inc4_conc_inc2,inc4_conc_inc3,inc4_conc_inc4
Inequality Measures 4,at04,.4578289721642855,.392585721633483,.4002462963089422,.3459137769001846,.2856742495358263,.3403423970903366,.3376255926111841,.3255436048901807,.2674348874484269,.3106269825899153,.3130920704608428,.3019450632185295,.1970283026721508,.2608253437879911,.2628260119798412,.2724487044142188
Inequality Measures 5,countryyear,hxits_mean,hsscee_mean,hsscer_mean,hssc_mean,hxitsconc_inc3,hssceeconc_inc3,hsscerconc_inc3,hsscconc_inc3
Inequality Measures 5,at04,4726.742307659282,4726.742307659282,7705.02431077792,12431.76660913838,.3627831826206899,.3627831826593023,.3642653798808998,.3637018266190065
Inequality Measures 6,countryyear,hhaa_inc1_gini,hhaa_inc2_gini,hhaa_inc3_gini,hhaa_inc4_gini,hhaa_dhi_gini,hhaa_transfer_conc_inc1,hhaa_transfer_conc_inc2,hhaa_tax_conc_inc1,hhaa_tax_conc_inc2,hhaa_tax_conc_inc3,hhaa_tax_conc_inc4
Inequality Measures 6,at04,.3585636100574237,.3345876335370519,.3002667262524781,.2685948502468097,.264344268092147,-.2256624622217206,-.2586711831998993,.3599065231584282,.3593824253573532,.3589007031944003,.3290091114147162
au03,D01,730.7399454162262,-10701.8251953125,5418.81591796875,1261.157256643027,-10701.8251953125,5418.81591796875,8460.485104275411,-1010.420776367188,41651.50390625,8206.425023080041,-8818.3037109375,32148.283203125,7199.327851413113,-.0001738048886182,41651.50390625,254.0600862094647,-478.9729614257813,9503.220703125
au03,D02,3885.415597522697,-3571.78125,10890.177734375,8696.185775132359,5419.28564453125,10896.9599609375,11414.66535348367,5445.0888671875,23058.9140625,10819.5374575672,1755.62158203125,20785.15234375,2718.479591574765,-.0004841891641263,16655.28515625,595.1279053604482,-95.72003173828125,7673.88134765625
au03,D03,6961.076790391125,-2905.85595703125,14819.654296875,12615.93734238208,10910.970703125,14819.654296875,14681.34279432355,10915.861328125,43694.9921875,13461.83286977083,6265.751953125,36020.50390625,2065.405459825324,-.000486714503495,31207.681640625,1219.509929451175,-74.14441680908203,8081.74169921875
au03,D04,14112.25164683444,-11686.3935546875,19917.380859375,17403.31929160764,14831.97265625,19917.380859375,19282.40678344866,14831.97265625,41463.15234375,16384.17612233453,9898.072265625,30864.064453125,1879.087513779303,-.0009683783282526,22859.099609375,2898.230705505136,-121.0773315429688,10599.087890625
au03,D05,20133.61603488367,0,24975.4921875,22476.67199540266,19925.091796875,24990.96875,23854.31419837678,19942.63671875,48935.3203125,19221.61941701792,8411.634765625,36750.91796875,1377.642172888022,-.0009690006263554,24047.5078125,4632.694743426265,-60.53866577148438,16543.73828125
au03,D06,26254.61563604965,-332.962646484375,30674,27837.72922991506,24994.599609375,30674,28890.6277661713,24994.599609375,40996.78125,22704.85807128284,17465.40625,31873.60546875,1052.898554754422,-.0009396874229424,12440.6953125,6185.769729033414,-42.80730056762695,11562.4765625
au03,D07,32805.6019604166,0,37085.67578125,34002.53732755098,30677.501953125,37087.8046875,34677.10558586319,30684.0234375,60801.390625,26464.77855350907,15891.3994140625,44288.93359375,674.5682696338583,-.0018539699958637,24047.5078125,8212.327047253399,0,16512.45703125
au03,D08,39579.8661837118,42.80730056762695,45336.80078125,41021.91311596959,37090.828125,45336.80078125,41457.57380104023,37090.828125,54298.4296875,31064.19082565887,24121.916015625,42346.796875,435.6606807730043,-.0012538597220555,11986.681640625,10393.38292739494,-42.80730056762695,18323.111328125
au03,D09,50032.61234274305,2482.823486328125,57644.73828125,50966.05993789485,45346.48828125,57644.73828125,51270.32716680092,45346.48828125,62506.3671875,37445.30064030286,28323.16796875,52438.94140625,304.2672038934685,-.001539949211292,8304.1748046875,13825.02650290282,575.1173095703125,22852.583984375
au03,D10,81569.72107024252,605.3866577148438,618587.6875,82732.30074357409,57644.91796875,618587.6875,82867.60125559248,57644.91796875,618587.6875,55294.90412043459,36355.484375,341740.75,135.3005358762881,-.0035949463490397,14377.9326171875,27572.69722319423,-42.80730056762695,276846.9375
Inequality Measures 1,au03,.4835177909798076,.4185374210531392,.3689524612409641,.315228659559712,.3098915243684595,-.4481522348362228,-.5263663422032007,-.3810875141562727,-.3697879661319873,.5452941662478105,.5432536921595733,.5458015643661993,.5307061049377423
Inequality Measures 2,au03,-.520379597773773,-.2152259998177666,-.2727527947825551,-.206068209757322,-.5203795969679383,-.2152260005471043,-.2727527948516598,-.2060682086959539,.,.,.,.
Inequality Measures 3,au03,27597.74396035474,29892.31876221518,31677.52709721774,24101.15798989145,24330.03998082979,1785.208339106392,7576.369116439259,2294.574801952497,2294.574801952497,0
Inequality Measures 4,au03,.4835177910986692,.471230770784052,.4708237712137558,.462037351985895,.4064572704954338,.4185374210440309,.4137458285040587,.4107526660541166,.3582951770739001,.3652867343106338,.3689524611416622,.3667647737231172,.2995107249527063,.3093415649345768,.3133586973849664,.3152286597212441
Inequality Measures 5,au03,0,0,1503.635220216536,1503.635220216536,.,.,.4724148892787208,.4724148895906694
Inequality Measures 6,au03,.4189406295198358,.4029284590449574,.3504159505148387,.3036862048015654,.299151693929658,-.5531294608492838,-.5663440508223183,.4915452376520981,.4912473895942479,.4917591076106212,.4795501550780825
au08,D01,2018.671984369571,-7093.7314453125,8682.603515625,3486.952892874453,-4990.26025390625,8682.603515625,10509.06052426313,-4876.5419921875,23128.498046875,10497.13649597664,-4728.44580078125,22987.236328125,7022.1076364374,0,22987.236328125,11.92404037601739,-5559.673828125,2586.366943359375
au08,D02,4716.315610043792,-1854.391235351563,13555.130859375,11189.12780559714,8683.220703125,13558.451171875,14114.12928530385,8703.876953125,32159.482421875,13672.4918334368,8191.1357421875,32159.482421875,2925.001468709811,0,20925.91015625,441.6374139764692,-4023.44287109375,3821.934814453125
au08,D03,11058.75198468553,-1384.405029296875,19295.572265625,16348.27226623212,13558.94140625,19299.703125,19245.31719409041,13561.8076171875,35899.48046875,17808.76806121788,11260.12890625,31782.6875,2897.044921369393,0,20029.458984375,1436.549105624983,-5763.701171875,6714.0634765625
au08,D04,19090.44556647335,0,25455.845703125,22367.10562310987,19304.94140625,25466.623046875,25019.69807093945,19304.94140625,43210.90625,21999.86803886413,15316.95703125,36130.31640625,2652.592449995629,0,21971.10546875,3019.830096678694,-8842.755859375,8666.115234375
au08,D05,26002.0980959513,-1776.227294921875,32250.7578125,28800.2361884809,25468.240234375,32250.7578125,30605.14398166857,25492.693359375,46823.7578125,25662.7213302272,19347.0703125,39140.0625,1804.907757637128,0,16168.7177734375,4942.422657503015,-7849.94091796875,10505.716796875
au08,D06,34156.921667863,0,38925.16015625,35602.98818511986,32260.326171875,38925.16015625,37182.16548430682,32265.48828125,59872.6484375,30461.35848504164,23478.8984375,46528.6328125,1579.177367143671,0,21788.220703125,6720.807084820205,-8830.029296875,14977.62890625
au08,D07,40994.59862924142,0,46680.3671875,42629.03307962348,38926.22265625,46680.3671875,43413.33896755987,38951.359375,55939.234375,34446.71697642853,26242.205078125,48122.7265625,784.3059093581281,0,14224.310546875,8966.622043229438,-2808.156982421875,17723.494140625
au08,D08,50777.52572095234,0,57604.5,51912.03539993184,46686.6171875,57613.4375,52519.51851504402,46686.6171875,69269.515625,40633.0480981061,32290.96875,55750.48828125,607.4830455554115,0,19332.568359375,11886.47043293157,-2690.64599609375,22001.287109375
au08,D09,64677.75578144303,517.2734375,76544.6484375,65840.46860126399,57634.87109375,76544.6484375,66160.24834770606,57646.99609375,78110.3359375,49972.46261698858,39621.734375,75665.046875,319.7798395512335,0,7038.10693359375,16187.7859259874,-3109.024169921875,29826.26171875
au08,D10,118650.1216025313,1541.234130859375,781102.5625,121192.0868687272,76556.28125,852269.9375,121380.3053219242,76556.28125,852269.9375,85767.78702589963,48565.59375,499715.625,188.2183141326929,0,9336.076171875,35612.51788275146,0,352554.3125
Inequality Measures 1,au08,.488634523188007,.432235044838586,.3899066769948408,.3408104223783183,.3332252543061411,-.4146526180496274,-.4741544362911541,-.3594654992350698,-.3484966029155298,.5772650097565983,.5779680313030682,.5792275553547095,.5620942471260411
Inequality Measures 2,au08,-.4826149435770912,-.1994430263503603,-.2454429125173987,-.2012185511344747,-.4826149437638381,-.1994430265707256,-.2454429125938451,-.201218551114183,.,.,.,.
Inequality Measures 3,au08,37160.35060036039,39880.62479658539,41960.06019368042,33056.41092168008,33598.41029307604,2079.435390111934,8903.649267891275,2720.274204222396,2720.274204222396,0
Inequality Measures 4,au08,.4886345230120566,.4784762005849149,.4783503020434357,.4720812622313874,.4223851882804504,.432235044920333,.4289800622178108,.4261551986291836,.3809036932702489,.3873166546429508,.3899066769408952,.3877653974101697,.3280143362684397,.3359652536958379,.3389136419463403,.3408104223719217
Inequality Measures 5,au08,0,0,1961.648292236746,1961.648292236746,.,.,.4660887309152089,.4660887309393794
Inequality Measures 6,au08,.4236460021462536,.4113455050725855,.3660553772816627,.3225485206809366,.3142612215805342,-.5186264646930777,-.5270870322795055,.5212053043143181,.5215572072642918,.5214565556537708,.5059085412203035
au10,D01,1467.161551268905,-9255.734375,8268.017578125,2656.313059256711,-9255.734375,8284.896484375,10595.96173744795,-1658.528442382813,38248.32421875,10507.14668144147,-1658.528442382813,31480.212890625,7939.648656213825,0,38198.5625,88.81506399339995,-3053.830322265625,6768.11181640625
au10,D02,4803.372000137399,-2719.206787109375,13611.8203125,11579.3820202339,8289.5107421875,13617.087890625,14458.7905393021,8351.3359375,34668.41796875,14017.49995566243,4278.57568359375,29670.599609375,2879.408533924081,0,24374.294921875,441.2905788519265,-4855.8134765625,5045.345703125
au10,D03,10168.97545816441,-10831.5234375,18882.45703125,16266.7453898996,13617.56640625,18906.21484375,18953.00035404416,13617.56640625,38813.0078125,17661.3337634087,11662.58984375,32522.3125,2686.254975440729,0,22989.275390625,1291.666589750712,-4108.1005859375,8098.19970703125
au10,D04,17760.8686757473,-3791.9609375,25410.701171875,22169.00130937224,18907.146484375,25417.3828125,24792.26512817478,18913.48828125,112836.265625,22045.79312347679,13091.6142578125,80271.1484375,2623.26383719195,0,90012.546875,2746.472011661044,-6597.77294921875,32565.119140625
au10,D05,25957.41298199407,-17638.85546875,31833.748046875,28590.117292302,25418.451171875,31835.14453125,30311.16390054816,25418.451171875,49410.1796875,25821.13011210092,19309.57421875,49443.82421875,1721.046644630831,0,20931.1484375,4490.033895716061,-8504.041015625,10808.34765625
au10,D06,32749.12910650665,-141.4248962402344,38644.5078125,35121.54642568061,31835.177734375,38644.5078125,36414.47055897777,31835.177734375,52636.546875,30158.83744135961,23167.51953125,42150.3359375,1292.924067373054,0,18210.673828125,6255.633039065289,-4942.70751953125,12704.4580078125
au10,D07,41249.58265651433,70.37411499023438,47235.8828125,42839.09163652775,38644.64453125,47235.8828125,43840.8813426527,38644.64453125,55434.29296875,35540.35942749243,27544.880859375,54050.703125,1001.789765441221,0,12136.830078125,8300.522017469355,-4991.5126953125,14997.5107421875
au10,D08,50549.57809074773,0,57401.9296875,52044.78504447213,47238.1640625,57401.9296875,52483.52822689623,47238.1640625,69692.2578125,41539.6901010787,32421.48828125,58468.703125,438.7432083878487,0,18386.583984375,10943.83819699537,-4047.4697265625,18864.337890625
au10,D09,63719.33414202492,-1896.2197265625,75099.828125,65053.70880044829,57414.35546875,75099.828125,65499.70760732223,57414.35546875,97302.21875,50678.20380714283,38234.2578125,77675.765625,445.9987136679703,0,36349.234375,14821.50372466248,-6686.7705078125,27883.373046875
au10,D10,111437.6096986516,0,1088676.375,113663.0686694054,75101.734375,1088676.375,113948.2233835777,75101.734375,1088676.375,83704.42111941417,46969.65234375,935113.75,285.1547473902468,0,16939.658203125,30243.80253977441,-3656.361328125,367391.78125
Inequality Measures 1,au10,.489741053771976,.4249269409414173,.3805349844191069,.3379333134425276,.3307087177935622,-.417513734225509,-.4887278786926637,-.3605941764717747,-.3526440646760528,.5751194982068982,.5643003318719749,.5664781217502005,.5463960455930157
Inequality Measures 2,au10,-.5081069353008646,-.1982050869434156,-.2498763967686178,-.1795942292382567,-.508106935603056,-.1982050867872654,-.2498763966431548,-.1795942292816093,.,.,.,.
Inequality Measures 3,au10,35980.70732368476,38991.95811161972,41124.58567087341,33163.57608926221,33676.67742285634,2132.627561091142,7961.00962279034,2992.992216696994,2992.992216696994,0
Inequality Measures 4,au10,.4897410537272195,.4770773006171731,.4772223348952207,.4683010504008799,.4126797645709564,.4249269409837622,.4210703293857255,.4182657282700993,.3696278162525703,.3775468781629125,.3805349844524452,.3782880982427058,.3202989608714645,.3327161872579226,.3358988121315334,.3379333134382133
Inequality Measures 5,au10,0,0,1818.912701332668,1818.912701332668,.,.,.4659367357873955,.4659367357955123
Inequality Measures 6,au10,.4248996647290599,.4092400527832266,.3608020459285448,.3237670318001842,.3169370169563258,-.5258235795982036,-.5345489235663176,.5074814187007204,.5061516030007345,.5061979960823267,.4911976123472462
ca04,D01,2630.686656815794,-24900.83984375,8322.7197265625,3188.395688304694,-16938.912109375,8322.7197265625,8751.977383488911,-16604.591796875,43182.47265625,8219.061818431017,-28468.279296875,43182.47265625,5563.581701016438,-.0002410125016468,36815.421875,532.9155691147309,0,33629.12109375
ca04,D02,7998.263523457539,-12718.3408203125,14993.826171875,11881.91825366474,8325.416015625,15003.5439453125,15189.50684674527,8447.3740234375,57432.58984375,13481.91610019062,-1912.3134765625,53842.55078125,3307.588624269231,-.0004118749930058,44128.0703125,1707.590792031759,0,12689.3759765625
ca04,D03,12348.19664868855,-11662.4189453125,20887.5390625,17950.78149486614,15003.544921875,20897.794921875,20363.99371341916,15048.1962890625,54494.48046875,17184.45542235569,-21340.80078125,52616.421875,2413.212187651112,-.0009550250251777,36248.05859375,3179.538274768801,0,37765.81640625
ca04,D04,18511.36611923583,-26476.84375,26809.203125,23875.81597111746,20900.22265625,26809.203125,25970.53481045162,21023.875,62752.421875,20669.90219319669,3829.085693359375,57757.234375,2094.718841408719,-.0009725785930641,40976.06640625,5300.632658143232,0,21728.701171875
ca04,D05,24804.53468830797,-6461.6103515625,32513.984375,29641.20028167936,26810.1328125,32513.984375,31375.035189441,26823.564453125,51936.6328125,23970.64501526862,10049.22265625,46746.89453125,1733.834937688989,-.001207799767144,24960.572265625,7404.390189809076,0,20336.107421875
ca04,D06,30423.61968521082,-10622.2578125,38799.28515625,35592.76537930169,32517.568359375,38801.20703125,37033.63904075529,32517.568359375,70364.1953125,27504.51946974526,12595.4189453125,63853.3203125,1440.873680077499,-.0019474336877465,36342.62109375,9529.119559185101,0,24982.220703125
ca04,D07,36724.0058083788,-2962.884765625,45849.890625,42263.96303103845,38801.4765625,45849.890625,43462.3027293994,38801.4765625,69637.21875,31762.94392767505,15864.626953125,58479.36328125,1198.339703747986,-.0019495349843055,30222.5859375,11699.35876946651,0,28733.298828125
ca04,D08,45669.5033333454,-12704.18359375,55392.421875,50320.7173601869,45854.3984375,55392.421875,51256.37779217456,45857.01171875,67070.3828125,36541.07744939865,-18290.583984375,54873.16015625,935.6603742311519,-.0019383867038414,14625.3037109375,14715.30028761548,0,64886.65234375
ca04,D09,58325.87325751288,-5531.76904296875,71065.8203125,62471.89373147575,55398.6015625,71094.1015625,63158.81946118167,55398.6015625,84572.375,44365.39707834232,14636.697265625,64122.6953125,686.9257080951352,-.0019293397199363,15155.869140625,18793.42239102081,0,49363.921875
ca04,D10,102100.613163002,-8892.9287109375,1125810.125,106281.6010356329,71107.9453125,1125810.125,106737.6078462907,71107.9453125,1125810.125,70882.09317761386,21699.03125,569819.5,456.0068417786949,-.0033655902370811,19958.279296875,35855.51460006423,0,555990.625
Inequality Measures 1,ca04,.4801300043866282,.4012956265318706,.3652050747019839,.3238927311055098,.3190819238764843,-.2963164933721606,-.3843265439234029,-.2776338310072886,-.2512221594513906,.4797623290225746,.4866172744916464,.4864518161927017,.4631178307789265
Inequality Measures 2,ca04,-.5025547808163081,.0716740387309238,.0478447751258419,.1506459479213733,-.5025547807106537,.0716740389482891,.0478447750436232,.1506459479642276,.,.,.,.
Inequality Measures 3,ca04,33950.66961689671,38343.80461698915,40327.021621878,29456.31029736406,30245.73648168516,1983.217006277981,10870.71131752489,4393.134998897689,4393.134998897689,0
Inequality Measures 4,ca04,.4801300042496244,.4439478672339556,.443821953568926,.4244842672162384,.3675416221776496,.4012956264267328,.3984539673439311,.3931100018327134,.3348941652503227,.3626600123748832,.3652050745908981,.3614227993703216,.2814312573277584,.3169141734892272,.3204595405886577,.3238927311239743
Inequality Measures 5,ca04,1419.545186976543,0,2910.674529111044,4330.219716040163,.3234957409902649,.,.4005990527329068,.3753228213435406
Inequality Measures 6,ca04,.4055317490394652,.393048921362996,.3555228091979741,.3216995040246464,.3168488498072956,-.4044667910877691,-.4099770389324601,.4469767774647199,.4474244419588703,.4461567180833753,.4303302763926077
ca07,D01,3387.763475328484,-31153.109375,9722.5283203125,4202.147873148934,-15687.6015625,9722.5283203125,10046.87798232818,-15391.6083984375,33684.07421875,9456.959164254833,-15616.5634765625,32399.373046875,5844.730111474114,-.000361515005352,31922.787109375,589.91881050043,-1015.0966796875,12583.0126953125
ca07,D02,8453.34405509329,-15404.353515625,16454.61328125,13278.74653969788,9723.0703125,16454.61328125,16607.86445545774,9725.1220703125,56343.09765625,14923.21216944336,-29.3012752532959,56343.09765625,3329.117923970201,-.0004802802286576,41859.65625,1684.652312315973,0,11729.0751953125
ca07,D03,14151.56657609963,-12328.0859375,22489.453125,19412.92095277199,16457.181640625,22495.427734375,22228.09160669079,16504.509765625,49047.375,18857.87751723657,-1860.91064453125,46414.82421875,2815.170672643381,-.000878325314261,31813.337890625,3370.214067190755,0,25098.501953125
ca07,D04,20288.4440414538,-6778.2275390625,28181.9921875,25364.01038142758,22497.79296875,28181.9921875,27636.76284251378,22537.1875,49786.49609375,22269.71639824684,1358.22412109375,44164.0234375,2272.752432445051,-.0009484139154665,25973.33984375,5367.046430727028,0,25246.736328125
ca07,D05,25313.78365817804,-13423.2587890625,34252.78515625,31215.52214832245,28184.306640625,34252.78515625,33120.07315302968,28208.08203125,82108.34375,25881.97720977999,11647.3046875,70257.25,1904.5510017252,-.0018828499596566,49394.39453125,7238.095989501331,0,18567.22265625
ca07,D06,32411.79524111373,-8169.39208984375,41103.13671875,37611.64968591966,34255.90234375,41103.13671875,39242.59554678801,34261.12890625,61483.421875,29684.80897077063,10336.0576171875,51412.02734375,1630.945878748322,-.0019342515151948,25952.986328125,9557.786572729172,0,28765.955078125
ca07,D07,39031.80399130908,-5505.4599609375,48642.23828125,44808.72311814474,41107.40625,48642.23828125,45983.97432400577,41107.40234375,77161.671875,34198.44256690738,16087.783203125,63753.81640625,1175.251229599054,-.0019342515151948,29747.2421875,11785.53180283006,0,27550.919921875
ca07,D08,48169.58669500575,-8879.7744140625,59014.23828125,53571.66892472308,48647.87890625,59014.23828125,54599.75713235934,48677.8671875,77908.0625,39678.17601466955,13866.6552734375,60767.6640625,1028.088235237531,-.0019135714974254,21903.443359375,14921.58116295051,0,41538.296875
ca07,D09,62454.77561850475,-2945.125,75938.6328125,66631.23868096103,59017.43359375,75959.28125,67405.91737074769,59018.6484375,88416.3828125,47803.34371530772,14252.62890625,71866.96875,774.6786978401635,-.0037656999193132,15983.59375,19602.57366224285,184.1824798583984,47840.29296875
ca07,D10,109964.8529319172,0,2314379.5,114527.7240838508,75994.7265625,2314379.5,115016.841537146,75996.609375,2314498,77717.60084087086,33743.06640625,1568449.375,489.1175081105218,-.00385537231341,14399.7216796875,37299.24070242782,0,805168.75
Inequality Measures 1,ca07,.4770752561828671,.3992645063453079,.3635054086333821,.3215754099624209,.3177467155130548,-.2783015017094932,-.3751213191950942,-.2743327784886243,-.2547012823276349,.4893488108088037,.4922204645511,.4930765018962027,.4703796004106466
Inequality Measures 2,ca07,-.4863638881655489,.068807071795996,.0399723623945337,.1450875242139985,-.486363888180688,.0688070719374403,.0399723623990943,.1450875245147892,.,.,.,.
Inequality Measures 3,ca07,36358.32040051544,41058.14809559595,43184.80339359696,32044.63018085275,32942.44107880205,2126.655310969835,11140.17322573292,4699.827694745552,4699.827694745552,0
Inequality Measures 4,ca07,.4770752562337283,.4419808083747971,.4426347938272086,.4236898354156315,.3667926891812381,.3992645063186231,.3965429915301313,.3917988974819447,.3350247317915754,.3611295237933985,.3635054086354091,.3599617016130206,.2813746518517711,.3155563406931001,.3184605940488982,.3215754099480038
Inequality Measures 5,ca07,1418.649683353431,0,3108.162146848602,4526.81182872235,.3159005987627247,.,.3922173203657662,.3683005555391531
Inequality Measures 6,ca07,.4066041088383875,.3938982091805621,.3556505624138193,.3203586260746163,.3158770604965049,-.3940919720388672,-.4028983794760735,.4546370508019486,.4547280652557093,.4539979662163143,.4395148928618784
ca10,D01,2026.990144373076,-15710.4521484375,7800.380859375,3077.979897715724,-11782.90625,7800.380859375,10607.84640034882,-10607.4482421875,40813.90234375,10250.24066794734,-12497.6591796875,38852.43359375,7529.866498792214,-.0001699989807094,37175.63671875,357.6057297003374,0,9565.1982421875
ca10,D02,8199.264622574772,-16823.771484375,14991.255859375,11676.68497424841,7808.3720703125,15001.7177734375,16731.03587343439,7817.5048828125,51793.18359375,15239.44529241347,-572.7176513671875,51777.16015625,5054.35090920674,-.0006497499998659,42059.4296875,1491.590588337847,0,10415.125
ca10,D03,13334.3431480845,-10393.27734375,21691.1640625,18256.65893921461,15010.1767578125,21700.05078125,21964.70807939772,15224.3076171875,46373.1328125,19105.55232864146,-4822.8134765625,40786.984375,3708.049156586421,-.0008467072038911,27191.322265625,2859.155754480024,0,20464.916015625
ca10,D04,19451.50207921603,-7647.55908203125,28087.15234375,25039.11232703506,21705.326171875,28087.15234375,27968.65171189897,21744.056640625,54764.6015625,23017.25608690093,-20977.642578125,46343.5703125,2929.5393877146,-.0009557573939674,26919.46484375,4951.395631893763,0,43535.69921875
ca10,D05,25782.37458827347,-15550.037109375,34423.78515625,31328.50976591576,28090.37890625,34423.78515625,33687.19219016411,28126.306640625,65232.171875,26774.97319198023,6521.7265625,59902.2421875,2358.682424228793,-.0018150083487853,32966.58203125,6912.219007212967,0,25243.314453125
ca10,D06,32699.04790537271,-4586.48046875,41122.66015625,37653.07243091644,34428.1796875,41122.66015625,39925.75399778502,34442.33984375,60338.8671875,30785.77955479391,16767.98046875,52864.4609375,2272.68153100989,-.0019240586552769,23013.48828125,9139.974403582535,0,21175.61328125
ca10,D07,39560.57531935036,-35959.01953125,48852.2265625,44769.91635854115,41123.984375,48852.2265625,46451.05969812703,41147.40625,65767.8203125,35030.63795370388,-141163.171875,51526.98828125,1681.143303956187,-.001934916479513,19611.431640625,11420.42176375121,0,184795.421875
ca10,D08,48344.02643218276,-4191.99560546875,59209.38671875,53874.59625712928,48852.75390625,59209.38671875,55251.80247712728,48859.40625,84321.5390625,40766.47183585254,7228.212890625,73445.734375,1377.206191693876,-.0019286446040496,33660.89453125,14485.330664081,0,43270.37890625
ca10,D09,62513.87597476314,-1982.700561523438,75914.1875,66577.97116299195,59217.63671875,75914.1875,67971.74252434931,59229.4140625,90604.6875,49223.60844815569,21698.6640625,71621.203125,1393.771299283183,-.0035146947484463,17702.68359375,18748.13404541042,71.80548095703125,39885.21484375
